"Name","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","batch_size","dropout","embedding_dim","hidden_dim","lang","n_layers","train_accuracy","train_loss","val_accuracy","val_loss"
"jumping-sweep-347","2022-01-26T04:13:03.000Z","185","2022-01-26T04:16:08.000Z","ji3oodtl","-","finished","2022-01-26T04:16:08.000Z","","128","0.2","50","512","es","3","0.959475572383353","0.1242182449446068","0.943929316957134","0.1730394890675178"
"jumping-sweep-204","2022-01-25T23:41:25.000Z","158","2022-01-25T23:44:03.000Z","snu0187e","-","finished","2022-01-25T23:44:03.000Z","","64","0.4","250","512","en","3","0.9720557613912976","0.08517742377458787","0.916454588834102","0.3216954031959176"
"jolly-sweep-773","2022-01-26T16:17:11.000Z","22","2022-01-26T16:17:33.000Z","w447z3b1","-","finished","2022-01-26T16:17:33.000Z","","128","0.4","50","64","hy","3","0.6070300439377746","1.1713928133249285","0.6840828512782235","1.0045611262321472"
"jolly-sweep-677","2022-01-26T13:38:39.000Z","43","2022-01-26T13:39:22.000Z","1l6zz462","-","finished","2022-01-26T13:39:22.000Z","","64","0.1","200","512","af","3","0.9603469640644362","0.1380219863993781","0.9065262365995862","0.30029624328017235"
"jolly-sweep-670","2022-01-26T13:30:32.000Z","22","2022-01-26T13:30:54.000Z","uca97av5","-","finished","2022-01-26T13:30:54.000Z","","128","0.4","50","64","lt","3","0.665014179182859","0.9737792266042608","0.6757504974478761","0.9724887609481812"
"jolly-sweep-605","2022-01-26T11:57:17.000Z","22","2022-01-26T11:57:39.000Z","tl9bme9m","-","finished","2022-01-26T11:57:39.000Z","","128","0.2","150","512","ta","4","0.28029704534681626","2.147435784339905","0.2937450514647664","2.0767016410827637"
"jolly-sweep-414","2022-01-26T06:10:47.000Z","222","2022-01-26T06:14:29.000Z","95exp7o9","-","finished","2022-01-26T06:14:29.000Z","","64","0.1","150","512","es","3","0.9855452938530892","0.04332239677508672","0.93718141657362","0.2480164486169815"
"jolly-sweep-411","2022-01-26T06:05:28.000Z","116","2022-01-26T06:07:24.000Z","u3cm69ar","-","finished","2022-01-26T06:07:24.000Z","","256","0.4","50","256","es","4","0.9316460793439948","0.21860940408493792","0.9353609398514492","0.204318927867072"
"jolly-sweep-135","2022-01-25T21:48:08.000Z","21","2022-01-25T21:48:29.000Z","74kd57tm","-","finished","2022-01-25T21:48:29.000Z","","128","0.2","50","64","af","3","0.6506756358057473","1.138315287503329","0.6951288320481475","1.09460711479187"
"icy-sweep-859","2022-01-26T18:55:04.000Z","220","2022-01-26T18:58:44.000Z","6dgmhnie","-","finished","2022-01-26T18:58:44.000Z","","64","0.4","200","512","es","3","0.9696158311456036","0.09112219042606182","0.94463323462304","0.19052424013614655"
"icy-sweep-603","2022-01-26T11:52:54.000Z","131","2022-01-26T11:55:05.000Z","9vjuj481","-","finished","2022-01-26T11:55:05.000Z","","256","0.2","50","512","en","3","0.9403967035867556","0.19053451260741877","0.9039685064418642","0.3125903345644474"
"icy-sweep-197","2022-01-25T23:22:21.000Z","78","2022-01-25T23:23:39.000Z","05chzse1","-","finished","2022-01-25T23:23:39.000Z","","256","0.1","50","256","en","3","0.9572698034078578","0.13534592943532123","0.9074677906791792","0.30993420630693436"
"icy-sweep-108","2022-01-25T21:00:11.000Z","106","2022-01-25T21:01:57.000Z","nvtl84ms","-","finished","2022-01-25T21:01:57.000Z","","128","0.1","250","256","es","3","0.9890569925425432","0.03356767106834833","0.937691150055828","0.26572859516510594"
"iconic-sweep-402","2022-01-26T05:56:19.000Z","42","2022-01-26T05:57:01.000Z","o4vmq608","-","finished","2022-01-26T05:57:01.000Z","","256","0.4","150","512","hy","3","0.4785179907374421","1.6315286606550217","0.5543944765814518","1.355342984199524"
"iconic-sweep-154","2022-01-25T22:13:15.000Z","187","2022-01-25T22:16:22.000Z","bckcn3ch","-","finished","2022-01-25T22:16:22.000Z","","256","0.1","50","256","cs","3","0.9820649310387491","0.05369631011336128","0.9444967605846016","0.18870607985032573"
"hopeful-sweep-569","2022-01-26T10:47:30.000Z","25","2022-01-26T10:47:55.000Z","rk6mvc7b","-","finished","2022-01-26T10:47:55.000Z","","64","0.4","50","64","hy","3","0.7354945968412303","0.8301437535593587","0.78764694905766","0.6895808130502701"
"hopeful-sweep-39","2022-01-25T19:26:47.000Z","59","2022-01-25T19:27:46.000Z","q585a3lq","-","finished","2022-01-25T19:27:46.000Z","","64","0.1","50","64","ar","3","0.971392897149916","0.0908955173547735","0.9383292644092984","0.18699083419946524"
"hopeful-sweep-361","2022-01-26T04:33:23.000Z","19","2022-01-26T04:33:42.000Z","5l49t5db","-","finished","2022-01-26T04:33:42.000Z","","64","0.1","150","256","ta","3","0.5988307789540211","1.1936133759362355","0.5843230403800475","1.369535505771637"
"hopeful-sweep-182","2022-01-25T22:56:35.000Z","72","2022-01-25T22:57:47.000Z","ttbbpj2m","-","finished","2022-01-25T22:57:47.000Z","","128","0.1","250","64","es","3","0.974338189919359","0.08427988690835936","0.9373998737802806","0.21855667462715736"
"hopeful-sweep-117","2022-01-25T21:12:55.000Z","112","2022-01-25T21:14:47.000Z","2s593u06","-","finished","2022-01-25T21:14:47.000Z","","128","0.1","50","256","ar","4","0.9701620080317728","0.08833512937536045","0.9406644729858826","0.16898619809320994"
"honest-sweep-663","2022-01-26T13:08:33.000Z","211","2022-01-26T13:12:04.000Z","9w1cp9tl","-","finished","2022-01-26T13:12:04.000Z","","64","0.2","150","512","en","4","0.968282287155524","0.09741687272884408","0.9129155400031812","0.32356057688593864"
"honest-sweep-454","2022-01-26T07:17:06.000Z","100","2022-01-26T07:18:46.000Z","r22dgw2u","-","finished","2022-01-26T07:18:46.000Z","","64","0.1","50","256","ar","3","0.9825550247284738","0.0511574265883141","0.9389307575275094","0.1914114894775244"
"honest-sweep-41","2022-01-25T19:28:15.000Z","19","2022-01-25T19:28:34.000Z","ba3qplgv","-","finished","2022-01-25T19:28:34.000Z","","64","0.4","250","64","af","3","0.9327019531480498","0.253639355301857","0.9102877562535264","0.32649655640125275"
"helpful-sweep-727","2022-01-26T15:05:12.000Z","30","2022-01-26T15:05:42.000Z","m49rk6wv","-","finished","2022-01-26T15:05:42.000Z","","256","0.2","50","256","hy","4","0.46688041800261254","1.6781132072210312","0.5489830192200037","1.4021761417388916"
"helpful-sweep-715","2022-01-26T14:47:58.000Z","30","2022-01-26T14:48:28.000Z","rrcca0rj","-","finished","2022-01-26T14:48:28.000Z","","64","0.4","250","64","lt","3","0.8683751706753492","0.42886866749943914","0.7982524439830435","0.627200585603714"
"helpful-sweep-566","2022-01-26T10:38:40.000Z","16","2022-01-26T10:38:56.000Z","2o459pzl","-","finished","2022-01-26T10:38:56.000Z","","128","0.1","200","256","ta","3","0.4714804866487597","1.5759126543998718","0.4718923198733175","1.6319801807403564"
"hearty-sweep-642","2022-01-26T12:33:13.000Z","38","2022-01-26T12:33:51.000Z","khp0qs33","-","finished","2022-01-26T12:33:51.000Z","","64","0.1","250","256","hy","4","0.9442821517634484","0.16948593864517827","0.8357902593767494","0.5142779499292374"
"hearty-sweep-386","2022-01-26T05:17:20.000Z","95","2022-01-26T05:18:55.000Z","pub0nok3","-","finished","2022-01-26T05:18:55.000Z","","256","0.4","150","256","ar","4","0.9510655160657596","0.15429801881313324","0.9364894031065352","0.18684489652514455"
"hearty-sweep-363","2022-01-26T04:34:11.000Z","20","2022-01-26T04:34:31.000Z","tn35bz6l","-","finished","2022-01-26T04:34:31.000Z","","128","0.2","150","64","af","4","0.74735941464566","0.8649437590078874","0.7748730487116795","0.8314647972583771"
"hearty-sweep-176","2022-01-25T22:49:36.000Z","29","2022-01-25T22:50:05.000Z","vt40zeb7","-","finished","2022-01-25T22:50:05.000Z","","64","0.1","250","256","af","4","0.9741842213961172","0.08697014727762767","0.9102877562535264","0.40335582941770554"
"hardy-sweep-59","2022-01-25T19:53:18.000Z","23","2022-01-25T19:53:41.000Z","vlcpmmea","-","finished","2022-01-25T19:53:41.000Z","","128","0.2","50","256","af","3","0.8736944591963179","0.4322641681541096","0.8608237728042129","0.4770082384347915"
"hardy-sweep-5","2022-01-25T18:25:28.000Z","161","2022-01-25T18:28:09.000Z","yzmlbcfj","-","finished","2022-01-25T18:28:09.000Z","","64","0.4","200","512","ar","3","0.9781185107127204","0.06407870394513779","0.9451933623465308","0.16994841454120782"
"hardy-sweep-356","2022-01-26T04:25:16.000Z","185","2022-01-26T04:28:21.000Z","2wplx61i","-","finished","2022-01-26T04:28:21.000Z","","128","0.2","50","64","cs","3","0.9723724032658758","0.08579825254587027","0.9433604540203908","0.17306825988096733"
"happy-sweep-821","2022-01-26T17:47:05.000Z","258","2022-01-26T17:51:23.000Z","hua0gyin","-","finished","2022-01-26T17:51:23.000Z","","256","0.1","200","512","es","4","0.9647052055768808","0.11055433617106504","0.9401427253750182","0.19593634137085503"
"happy-sweep-185","2022-01-25T23:01:50.000Z","127","2022-01-25T23:03:57.000Z","m6aobhjr","-","finished","2022-01-25T23:03:57.000Z","","64","0.1","250","256","en","4","0.9906689607304509","0.02894047428663744","0.9071099093367264","0.43430408416315913"
"grateful-sweep-709","2022-01-26T14:39:27.000Z","33","2022-01-26T14:40:00.000Z","8xo37cpq","-","finished","2022-01-26T14:40:00.000Z","","64","0.2","250","256","hy","3","0.939247120294502","0.1851965323571236","0.843814144429931","0.4799776673316955"
"grateful-sweep-230","2022-01-26T00:50:09.000Z","32","2022-01-26T00:50:41.000Z","368c2co4","-","finished","2022-01-26T00:50:41.000Z","","128","0.2","200","256","lt","3","0.9086020376010924","0.2750316670066432","0.8017994636214205","0.60302032828331"
"grateful-sweep-189","2022-01-25T23:08:52.000Z","34","2022-01-25T23:09:26.000Z","4oa8gl04","-","finished","2022-01-25T23:09:26.000Z","","256","0.4","200","256","lt","4","0.6282953471274025","1.0777349472045898","0.6453845488364045","1.0451719959576924"
"grateful-sweep-170","2022-01-25T22:31:32.000Z","457","2022-01-25T22:39:09.000Z","skpcdvq4","-","finished","2022-01-25T22:39:09.000Z","","64","0.4","50","512","cs","3","0.9737250753144996","0.07705355612131265","0.9481505198131686","0.15356853565779224"
"graceful-sweep-765","2022-01-26T16:08:21.000Z","24","2022-01-26T16:08:45.000Z","l1xa5snq","-","finished","2022-01-26T16:08:45.000Z","","128","0.2","50","64","lt","3","0.740846549732171","0.7739877355726141","0.7203045246128558","0.8656685471534729"
"graceful-sweep-592","2022-01-26T11:34:31.000Z","41","2022-01-26T11:35:12.000Z","cgagnpso","-","finished","2022-01-26T11:35:12.000Z","","64","0.4","50","256","lt","4","0.8203339985295662","0.5254893528448569","0.7814689852063327","0.6573736369609833"
"graceful-sweep-241","2022-01-26T01:12:38.000Z","139","2022-01-26T01:14:57.000Z","czm877z0","-","finished","2022-01-26T01:14:57.000Z","","64","0.2","250","256","ar","4","0.99089230605748","0.028091248998552868","0.93921381311255","0.2390824338564506"
"graceful-sweep-126","2022-01-25T21:27:42.000Z","31","2022-01-25T21:28:13.000Z","dcp93vny","-","finished","2022-01-25T21:28:13.000Z","","256","0.1","200","256","hy","4","0.555468471677948","1.3526581376791","0.6049636126142938","1.1896123886108398"
"graceful-sweep-124","2022-01-25T21:26:14.000Z","61","2022-01-25T21:27:15.000Z","g3lbzr2c","-","finished","2022-01-25T21:27:15.000Z","","64","0.1","150","64","ar","3","0.9887537469061736","0.03699941635515887","0.9360648197289744","0.23960805741640237"
"graceful-sweep-11","2022-01-25T18:37:24.000Z","41","2022-01-25T18:38:05.000Z","jrnhmq99","-","finished","2022-01-25T18:38:05.000Z","","128","0.4","50","512","hy","3","0.5877924237026482","1.1758899241685867","0.6445232319462586","1.0028669834136963"
"good-sweep-750","2022-01-26T15:43:15.000Z","59","2022-01-26T15:44:14.000Z","r84n2tow","-","finished","2022-01-26T15:44:14.000Z","","128","0.2","200","64","ar","4","0.9726370692441544","0.09371335105020172","0.9364186392102748","0.20140513564859117"
"good-sweep-348","2022-01-26T04:16:13.000Z","35","2022-01-26T04:16:48.000Z","q7dn4hk0","-","finished","2022-01-26T04:16:48.000Z","","64","0.2","200","512","af","3","0.9532365610432524","0.16032092344193233","0.90126010908407","0.34689266979694366"
"good-sweep-321","2022-01-26T03:24:10.000Z","16","2022-01-26T03:24:26.000Z","ts9exusn","-","failed","2022-01-26T03:24:26.000Z","","256","0.2","250","512","ar","4","","","",""
"good-sweep-164","2022-01-25T22:25:25.000Z","14","2022-01-25T22:25:39.000Z","cjsfmzbc","-","finished","2022-01-25T22:25:39.000Z","","256","0.4","250","64","ta","3","0.26923684626323274","2.2011613845825195","0.2913697545526524","2.1178171634674072"
"good-sweep-144","2022-01-25T22:03:16.000Z","55","2022-01-25T22:04:11.000Z","ondcvr5l","-","finished","2022-01-25T22:04:11.000Z","","256","0.4","250","512","lt","3","0.6020376010923222","1.1634134769439697","0.6090492257115667","1.1380811134974165"
"good-sweep-104","2022-01-25T20:54:30.000Z","188","2022-01-25T20:57:38.000Z","xgnid0fr","-","finished","2022-01-25T20:57:38.000Z","","128","0.1","50","512","en","4","0.9498841562961298","0.1559386780979682","0.9065532050262446","0.29855429101735353"
"golden-sweep-634","2022-01-26T12:24:51.000Z","155","2022-01-26T12:27:26.000Z","za0pjf29","-","finished","2022-01-26T12:27:26.000Z","","128","0.4","150","512","ar","3","0.9656325131833536","0.1033420390924629","0.9420797509110852","0.1719608839069094"
"golden-sweep-394","2022-01-26T05:32:39.000Z","513","2022-01-26T05:41:12.000Z","hcv2yo7w","-","finished","2022-01-26T05:41:12.000Z","","256","0.4","50","512","cs","4","0.9558136398833894","0.13599140836965817","0.9414582391642812","0.17379727999906283"
"golden-sweep-333","2022-01-26T03:47:16.000Z","55","2022-01-26T03:48:11.000Z","lhc22a8j","-","finished","2022-01-26T03:48:11.000Z","","128","0.2","50","64","ar","4","0.9443886067486372","0.18188571200078849","0.9305452358206844","0.22257850425583975"
"golden-sweep-323","2022-01-26T03:25:23.000Z","18","2022-01-26T03:25:41.000Z","i9kg441h","-","finished","2022-01-26T03:25:41.000Z","","128","0.1","200","64","af","3","0.8865285891308197","0.5057397620244459","0.8681587361293963","0.5470541715621948"
"golden-sweep-103","2022-01-25T20:53:34.000Z","50","2022-01-25T20:54:24.000Z","8wdge3k8","-","finished","2022-01-25T20:54:24.000Z","","128","0.2","250","512","lt","3","0.794748450792984","0.5962585210800171","0.7536119041439571","0.7267630100250244"
"glowing-sweep-483","2022-01-26T08:19:01.000Z","14","2022-01-26T08:19:15.000Z","5dr5um2m","-","finished","2022-01-26T08:19:15.000Z","","256","0.4","150","64","ta","4","0.2814030652551746","2.200778841972351","0.2905779889152811","2.1421539783477783"
"glowing-sweep-339","2022-01-26T03:58:32.000Z","69","2022-01-26T03:59:41.000Z","hgz4m67h","-","finished","2022-01-26T03:59:41.000Z","","64","0.1","250","512","lt","4","0.896397437243987","0.30877194372383326","0.7908988666839692","0.6159019052982331"
"glorious-sweep-571","2022-01-26T10:48:28.000Z","66","2022-01-26T10:49:34.000Z","5j6y95m8","-","finished","2022-01-26T10:49:34.000Z","","128","0.2","50","64","en","4","0.9289003157596316","0.23773348194604016","0.9012247494830604","0.32783002872020006"
"glorious-sweep-521","2022-01-26T09:23:33.000Z","21","2022-01-26T09:23:54.000Z","22j6qv8q","-","finished","2022-01-26T09:23:54.000Z","","64","0.2","150","512","ta","3","0.35629641333544004","1.945051142147609","0.4243863816310372","1.8222525715827944"
"glorious-sweep-248","2022-01-26T01:27:34.000Z","44","2022-01-26T01:28:18.000Z","d686b5qv","-","finished","2022-01-26T01:28:18.000Z","","64","0.1","50","256","lt","4","0.8982879949585127","0.29866756297446584","0.7997231594428584","0.6052017152309418"
"glamorous-sweep-803","2022-01-26T17:09:09.000Z","122","2022-01-26T17:11:11.000Z","5rdqikhr","-","finished","2022-01-26T17:11:11.000Z","","64","0.1","250","64","es","4","0.9770340658306228","0.07700136381092372","0.9364532258847516","0.2324581867456436"
"glamorous-sweep-604","2022-01-26T11:55:07.000Z","127","2022-01-26T11:57:14.000Z","08vpm7l2","-","finished","2022-01-26T11:57:14.000Z","","64","0.1","200","256","en","4","0.9872914080142337","0.03896440335606434","0.9088197868617782","0.3940811073407531"
"glamorous-sweep-591","2022-01-26T11:33:29.000Z","57","2022-01-26T11:34:26.000Z","2uqwfuax","-","finished","2022-01-26T11:34:26.000Z","","256","0.4","150","512","lt","3","0.5486818611490389","1.4014087796211243","0.565965914006402","1.3388185103734334"
"glamorous-sweep-287","2022-01-26T02:31:19.000Z","31","2022-01-26T02:31:50.000Z","edzv1vko","-","finished","2022-01-26T02:31:50.000Z","","64","0.4","150","64","lt","4","0.7925848125196933","0.6058834533433657","0.7652046024742625","0.7287219047546387"
"glamorous-sweep-158","2022-01-25T22:19:27.000Z","37","2022-01-25T22:20:04.000Z","3aux2zu5","-","finished","2022-01-25T22:20:04.000Z","","64","0.2","50","256","af","3","0.9411990322770992","0.19778813208852497","0.9099116042881324","0.31464505195617676"
"glad-sweep-866","2022-01-26T19:17:22.000Z","37","2022-01-26T19:17:59.000Z","bjhoa8y7","-","finished","2022-01-26T19:17:59.000Z","","128","0.1","50","512","af","4","0.2184752463562873","2.393229918046431","0.21515892420537897","2.4394328594207764"
"glad-sweep-845","2022-01-26T18:32:09.000Z","40","2022-01-26T18:32:49.000Z","p0t7gfm6","-","finished","2022-01-26T18:32:49.000Z","","256","0.1","200","512","hy","3","0.5790998693741836","1.2923904955387115","0.6450830378802015","1.1008037328720093"
"glad-sweep-644","2022-01-26T12:34:15.000Z","404","2022-01-26T12:40:59.000Z","it6dc6v3","-","finished","2022-01-26T12:40:59.000Z","","128","0.4","250","512","cs","3","0.9860492661788892","0.04138524914590212","0.9449676058460148","0.19099166530044112"
"glad-sweep-45","2022-01-25T19:34:53.000Z","31","2022-01-25T19:35:24.000Z","w6legm3f","-","finished","2022-01-25T19:35:24.000Z","","256","0.1","150","256","hy","4","0.6044887780548629","1.192806512117386","0.6631834297443553","1.0554884672164917"
"glad-sweep-343","2022-01-26T04:08:56.000Z","54","2022-01-26T04:09:50.000Z","4svuu8te","-","finished","2022-01-26T04:09:50.000Z","","256","0.2","250","64","es","3","0.959797194824755","0.13675312977284193","0.9420602941890382","0.19064893892833165"
"glad-sweep-319","2022-01-26T03:18:51.000Z","117","2022-01-26T03:20:48.000Z","54wa7zu3","-","finished","2022-01-26T03:20:48.000Z","","64","0.4","150","256","ar","4","0.9747712007367624","0.0746241516827308","0.9426812440292962","0.16279266602717912"
"glad-sweep-280","2022-01-26T02:17:04.000Z","155","2022-01-26T02:19:39.000Z","knuwgaui","-","finished","2022-01-26T02:19:39.000Z","","64","0.2","50","512","en","3","0.9638293920405112","0.10994151527328153","0.9114044854461588","0.30338160367682576"
"glad-sweep-266","2022-01-26T02:00:06.000Z","15","2022-01-26T02:00:21.000Z","k848bqpv","-","finished","2022-01-26T02:00:21.000Z","","128","0.1","250","64","ta","4","0.3420761573708327","1.996733605861664","0.35233570863024544","1.999003529548645"
"giddy-sweep-94","2022-01-25T20:40:11.000Z","84","2022-01-25T20:41:35.000Z","5q8b17g3","-","finished","2022-01-25T20:41:35.000Z","","128","0.1","200","256","en","3","0.98861603433275","0.0363875667241459","0.9100922538571656","0.3889775350689888"
"giddy-sweep-678","2022-01-26T13:39:26.000Z","18","2022-01-26T13:39:44.000Z","dyfq2rs2","-","finished","2022-01-26T13:39:44.000Z","","256","0.1","200","64","hy","3","0.575347345920912","1.296278476715088","0.620264974808733","1.17802631855011"
"giddy-sweep-668","2022-01-26T13:27:16.000Z","32","2022-01-26T13:27:48.000Z","8ts8b6dy","-","finished","2022-01-26T13:27:48.000Z","","64","0.4","50","256","hy","3","0.8382852392827456","0.4961691816006938","0.8408285127822355","0.5045376569032669"
"giddy-sweep-465","2022-01-26T07:43:06.000Z","56","2022-01-26T07:44:02.000Z","iach8izl","-","finished","2022-01-26T07:44:02.000Z","","128","0.1","150","64","ar","4","0.9714504567129948","0.0951301309527183","0.935994055832714","0.2024586030415126"
"giddy-sweep-344","2022-01-26T04:09:52.000Z","113","2022-01-26T04:11:45.000Z","kune7tkg","-","finished","2022-01-26T04:11:45.000Z","","256","0.1","200","64","cs","3","0.9889325568560176","0.036116727119300265","0.938488775048968","0.23515906768876152"
"gentle-sweep-792","2022-01-26T16:56:34.000Z","104","2022-01-26T16:58:18.000Z","j2cmtrye","-","finished","2022-01-26T16:58:18.000Z","","128","0.1","50","256","en","4","0.961038389723637","0.12065897828766278","0.907785907428026","0.3080562436953187"
"gentle-sweep-369","2022-01-26T04:53:04.000Z","311","2022-01-26T04:58:15.000Z","q786g8mw","-","finished","2022-01-26T04:58:15.000Z","","64","0.2","150","512","es","4","0.9691059419092344","0.09287979933726896","0.9422302053497744","0.18917576909065248"
"genial-sweep-870","2022-01-26T19:21:49.000Z","0","2022-01-26T19:21:49.000Z","tv5xiha1","-","crashed","2022-01-26T19:21:49.000Z","","128","0.4","50","256","ta","3","","","",""
"genial-sweep-86","2022-01-25T20:28:44.000Z","135","2022-01-25T20:30:59.000Z","g1e80v55","-","finished","2022-01-25T20:30:59.000Z","","256","0.2","50","64","cs","4","0.9637267018574563","0.11642444161183994","0.9411568981969766","0.1790511209417034"
"genial-sweep-354","2022-01-26T04:23:58.000Z","42","2022-01-26T04:24:40.000Z","3up3lsa2","-","finished","2022-01-26T04:24:40.000Z","","64","0.1","50","256","hy","4","0.8760004750029687","0.3843185103708698","0.8369098712446352","0.5013483762741089"
"genial-sweep-173","2022-01-25T22:40:24.000Z","81","2022-01-25T22:41:45.000Z","tafhn7vh","-","finished","2022-01-25T22:41:45.000Z","","64","0.2","200","64","en","4","0.9635556685208176","0.1219721124412454","0.9092174327978368","0.3329277471639216"
"generous-sweep-67","2022-01-25T19:57:47.000Z","291","2022-01-25T20:02:38.000Z","qltwptt6","-","finished","2022-01-25T20:02:38.000Z","","64","0.1","250","64","cs","3","0.9937621382505905","0.02001897307112813","0.9387085028376274","0.2651064481714676"
"generous-sweep-469","2022-01-26T07:48:26.000Z","115","2022-01-26T07:50:21.000Z","4ikdvy34","-","finished","2022-01-26T07:50:21.000Z","","128","0.1","50","256","ar","4","0.9701930016426614","0.08833270732845579","0.9406644729858826","0.1689399438244956"
"generous-sweep-107","2022-01-25T20:58:38.000Z","90","2022-01-25T21:00:08.000Z","qt6yflvq","-","finished","2022-01-25T21:00:08.000Z","","64","0.2","200","256","ar","3","0.9917778377971512","0.024578841297512817","0.9404875632452324","0.23082234080021197"
"gallant-sweep-820","2022-01-26T17:46:33.000Z","27","2022-01-26T17:47:00.000Z","4ohaz2gx","-","finished","2022-01-26T17:47:00.000Z","","64","0.2","150","64","hy","3","0.8686616791354946","0.4337814613696068","0.8294457921253965","0.5265706032514572"
"gallant-sweep-6","2022-01-25T18:28:12.000Z","14","2022-01-25T18:28:26.000Z","7s1hh4f9","-","finished","2022-01-25T18:28:26.000Z","","256","0.2","50","64","ta","3","0.27982303681466264","2.1988658905029297","0.2913697545526524","2.1580069065093994"
"gallant-sweep-58","2022-01-25T19:52:01.000Z","73","2022-01-25T19:53:14.000Z","m122ga9d","-","finished","2022-01-25T19:53:14.000Z","","256","0.4","200","256","ar","3","0.9648089686654594","0.1065388086438179","0.9402045076601918","0.172094214707613"
"gallant-sweep-385","2022-01-26T05:15:42.000Z","93","2022-01-26T05:17:15.000Z","rk92o53i","-","finished","2022-01-26T05:17:15.000Z","","64","0.1","150","64","es","3","0.976189480069868","0.07677898908386359","0.9391475314335648","0.21561884343624116"
"gallant-sweep-276","2022-01-26T02:13:17.000Z","50","2022-01-26T02:14:07.000Z","k608t1lf","-","finished","2022-01-26T02:14:07.000Z","","256","0.1","150","64","en","4","0.9405140136666243","0.20983938355835116","0.9009066327342136","0.34451667964458466"
"frosty-sweep-748","2022-01-26T15:41:21.000Z","21","2022-01-26T15:41:42.000Z","ebw454so","-","finished","2022-01-26T15:41:42.000Z","","128","0.4","150","64","af","4","0.627633209417596","1.18751183423129","0.6844085010344179","1.037424474954605"
"frosty-sweep-654","2022-01-26T12:57:26.000Z","104","2022-01-26T12:59:10.000Z","0g96rp1i","-","finished","2022-01-26T12:59:10.000Z","","128","0.4","250","256","en","4","0.9607060111640092","0.12318643729905691","0.9155797677747732","0.29293198697268963"
"frosty-sweep-530","2022-01-26T09:39:48.000Z","69","2022-01-26T09:40:57.000Z","uh2nmkhs","-","finished","2022-01-26T09:40:57.000Z","","64","0.2","200","64","en","3","0.9696900081139472","0.09946961453830708","0.9098934308891364","0.3286088383756578"
"frosty-sweep-399","2022-01-26T05:48:26.000Z","226","2022-01-26T05:52:12.000Z","1bzo1494","-","finished","2022-01-26T05:52:12.000Z","","64","0.2","250","512","es","3","0.9849308119528496","0.04350198076215682","0.9411379193164716","0.23769221901893617"
"frosty-sweep-313","2022-01-26T03:12:39.000Z","54","2022-01-26T03:13:33.000Z","62dswloe","-","finished","2022-01-26T03:13:33.000Z","","64","0.1","50","512","hy","4","0.6942880893005581","0.913656969224253","0.5894756484418735","1.0551705062389374"
"frosty-sweep-273","2022-01-26T02:09:09.000Z","193","2022-01-26T02:12:22.000Z","0v80eh04","-","finished","2022-01-26T02:12:22.000Z","","128","0.1","150","512","en","4","0.9633894792410038","0.11365491129001792","0.9084221409257196","0.31235751137137413"
"frosty-sweep-166","2022-01-25T22:26:06.000Z","15","2022-01-25T22:26:21.000Z","pugn76ur","-","finished","2022-01-25T22:26:21.000Z","","128","0.1","50","64","ta","3","0.30004740085321535","2.1168642044067383","0.3016627078384798","2.0749547481536865"
"fresh-sweep-856","2022-01-26T18:51:53.000Z","26","2022-01-26T18:52:19.000Z","oz4co6fj","-","finished","2022-01-26T18:52:19.000Z","","64","0.1","150","64","lt","3","0.9073626719882364","0.3151378712138614","0.8030971537330219","0.62939712703228"
"fresh-sweep-56","2022-01-25T19:50:28.000Z","63","2022-01-25T19:51:31.000Z","a6tyejet","-","finished","2022-01-25T19:51:31.000Z","","64","0.2","50","512","lt","4","0.6878269089381368","0.8738603624137672","0.644865472791764","0.9881288468837738"
"fresh-sweep-325","2022-01-26T03:26:15.000Z","57","2022-01-26T03:27:12.000Z","bewkj88m","-","finished","2022-01-26T03:27:12.000Z","","128","0.1","150","64","en","3","0.965540164038595","0.11572606245778044","0.91052966438683","0.3187597068026662"
"fresh-sweep-254","2022-01-26T01:38:28.000Z","32","2022-01-26T01:39:00.000Z","0htll8x3","-","finished","2022-01-26T01:39:00.000Z","","128","0.1","150","256","hy","4","0.8681391758698492","0.4311420749872923","0.8337376376189588","0.5192956328392029"
"fresh-sweep-180","2022-01-25T22:55:17.000Z","45","2022-01-25T22:56:02.000Z","237jxalu","-","finished","2022-01-25T22:56:02.000Z","","64","0.1","200","256","hy","4","0.919605747535922","0.2455963583723191","0.8497854077253219","0.4699200689792633"
"fresh-sweep-132","2022-01-25T21:35:49.000Z","613","2022-01-25T21:46:02.000Z","ogyvb4wy","-","finished","2022-01-25T21:46:02.000Z","","64","0.1","50","512","cs","4","0.9782293481177284","0.06469434559345245","0.9454510069810658","0.16877075821675103"
"fragrant-sweep-770","2022-01-26T16:11:39.000Z","128","2022-01-26T16:13:47.000Z","qs18jqjb","-","finished","2022-01-26T16:13:47.000Z","","64","0.2","50","256","es","3","0.9665460364610028","0.09977265786346017","0.9432982183601144","0.1803478342294693"
"fragrant-sweep-494","2022-01-26T08:34:45.000Z","23","2022-01-26T08:35:08.000Z","n4hk2f8u","-","finished","2022-01-26T08:35:08.000Z","","64","0.2","250","256","af","3","0.9765740249011624","0.0808381156197616","0.9149896558209516","0.32326319068670273"
